class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
b_excessive_arch_up,0.731123924,0.309644639,0.394737542,0.999971807,0.753569901,0.309397608,0.422425061,0.99998343,0.762248755,0.311699003,0.422271818,0.999984443,0.770931005,0.314168125,0.421888649,0.999986649,0.734120965,0.304503739,0.455572218,0.999964535,0.729074895,0.303518236,0.455591947,0.999949753,0.724694312,0.302738696,0.455597967,0.999967933,0.781019509,0.329407632,0.487464905,0.999985635,0.729320884,0.313075542,0.644519985,0.999968588,0.735937893,0.32464847,0.41047737,0.999945164,0.716898799,0.317631602,0.456339985,0.9998191,0.785785556,0.386105984,0.353365183,0.999983072,0.616552949,0.344298691,0.635584056,0.999816597,0.847656131,0.327315539,0.049560458,0.968699157,0.555103183,0.297809273,0.716901898,0.649816751,0.841033041,0.245055765,-0.099602006,0.952590346,0.558442056,0.214456707,0.610365093,0.86115998,0.833236992,0.225969642,-0.148210883,0.898397803,0.5541026,0.194301441,0.579562008,0.859175801,0.826196313,0.224054128,-0.122675225,0.869960785,0.560177445,0.193170801,0.550531626,0.858588517,0.826694787,0.231832743,-0.09501949,0.842662454,0.561196983,0.200086579,0.587991774,0.843460023,0.566533148,0.435077637,-0.037258223,0.999999285,0.452722877,0.4129875,0.036631387,0.999998391,0.534232318,0.563617766,-0.290282488,0.99194634,0.187507659,0.482551157,-0.177680165,0.986465812,0.590265751,0.581349969,0.114037,0.845342696,0.383818835,0.533109248,0.361423105,0.619377434,0.601834953,0.575148165,0.169418976,0.890249431,0.418143809,0.543219686,0.428613067,0.661741555,0.587914109,0.619392931,0.19468604,0.88880527,0.348978758,0.55855757,0.463133961,0.726988554,37.0802232,128.9345194,124.8152048,171.6714786,54.96973196,52.76956778,32.30278796,134.2455849,178.0297814,44.34068061,28.91580695
b_excessive_arch_up,0.732616425,0.309672683,0.551690817,0.999977708,0.754407763,0.309781522,0.596743703,0.999987125,0.762616396,0.312321335,0.596640408,0.999987543,0.771088898,0.315151274,0.596260667,0.999989271,0.735966623,0.304645956,0.628884971,0.99997282,0.730936229,0.303595692,0.628918886,0.999960899,0.726329803,0.302710176,0.628959656,0.999975324,0.780305624,0.330755651,0.69632113,0.999988496,0.728694916,0.312405795,0.849901378,0.999976635,0.736750901,0.325136721,0.574942708,0.999954164,0.717514277,0.317674339,0.619926214,0.999860466,0.78398186,0.386917859,0.543437183,0.999982297,0.614539683,0.343920052,0.818131864,0.999827147,0.856729627,0.352035075,0.252515167,0.966774046,0.531217158,0.318016142,0.875653684,0.668163538,0.84179616,0.260261267,0.167424127,0.953122735,0.554090798,0.234439641,0.759545982,0.880824327,0.834113121,0.240314975,0.1283966,0.902097166,0.552357316,0.213614285,0.727853298,0.876242876,0.826882184,0.237869248,0.158862427,0.874543369,0.559771776,0.21289286,0.711650431,0.875479817,0.826655328,0.246404588,0.175940976,0.847191989,0.561508119,0.220828697,0.74372685,0.859570861,0.567649305,0.436022967,-0.039393168,0.999999344,0.453493267,0.413332164,0.038859803,0.99999851,0.546594322,0.552076638,-0.502952039,0.992564261,0.185147017,0.482827514,-0.20118244,0.98735404,0.589751542,0.579846621,-0.2797786,0.851230025,0.381566286,0.538331926,0.351394981,0.608161449,0.600056648,0.57453388,-0.246394917,0.898444891,0.419459015,0.544733107,0.417735904,0.654707968,0.586353838,0.619425118,-0.273922116,0.893252909,0.349588841,0.559110403,0.435858548,0.719226301,36.25109047,106.3756783,91.96361837,170.7901844,35.19606838,67.58737668,33.70556519,119.967183,173.8090952,45.75234994,21.21593992
b_excessive_arch_down,0.729321837,0.311767519,0.29892084,0.999963522,0.751127243,0.312851578,0.338029295,0.99997735,0.757635951,0.315648466,0.337870538,0.999977648,0.763997018,0.318810016,0.337453306,0.99998039,0.735356867,0.307479799,0.362800807,0.999952853,0.730836153,0.306327999,0.36285156,0.999935806,0.726601839,0.305308431,0.362831086,0.999963582,0.772427499,0.335137993,0.45288831,0.99997741,0.72767067,0.315478235,0.573250711,0.999964356,0.730578303,0.326441199,0.332505316,0.999920487,0.715052485,0.318973958,0.367680788,0.999759614,0.772130907,0.393864691,0.403887331,0.99998343,0.616550148,0.345408261,0.564749897,0.999786258,0.869841933,0.422871143,0.057009634,0.956754982,0.481736869,0.365283519,0.611544013,0.619929969,0.846611619,0.341282964,-0.157673329,0.924408317,0.515956342,0.284486324,0.449806154,0.895152509,0.845906496,0.321548671,-0.199923947,0.835927308,0.51161778,0.269195467,0.416438788,0.896915615,0.838139057,0.317155331,-0.150298789,0.794541061,0.526777029,0.267223537,0.399312288,0.894480407,0.832684815,0.324131221,-0.144277006,0.766110361,0.532888949,0.271745205,0.434121311,0.87376821,0.564165354,0.439923614,-0.029966803,0.999999166,0.444938332,0.41743359,0.029320702,0.999998033,0.537846625,0.559221387,-0.189755857,0.990702391,0.184148178,0.483359486,-0.238905504,0.982048392,0.577153683,0.587301016,0.256215006,0.8157987,0.387586087,0.5246737,0.33174035,0.535689294,0.590180039,0.584688723,0.314426661,0.858205259,0.423872292,0.531361461,0.409073383,0.571819305,0.572218359,0.622600436,0.326824993,0.866655529,0.366828829,0.569715202,0.419185966,0.667137086,33.06626352,57.57291926,58.65963143,128.2517194,9.307894481,70.75498254,29.17401339,133.1196467,178.9632325,53.30987729,44.35806619
b_excessive_arch_down,0.724785268,0.31369555,0.338095754,0.999917686,0.747273624,0.314691544,0.366940886,0.99995029,0.754678965,0.317361504,0.366800338,0.999955475,0.762503982,0.320408523,0.366359383,0.999961376,0.732168257,0.309731632,0.398657948,0.999889672,0.728419662,0.30865413,0.398737371,0.99985224,0.724924326,0.30773735,0.398775041,0.999909639,0.774173617,0.336084574,0.450435251,0.999955654,0.727688491,0.316562235,0.606746972,0.999914348,0.728315353,0.327200204,0.36291787,0.999866664,0.712253749,0.320074499,0.407929748,0.999511421,0.771803856,0.394603163,0.385261446,0.999988258,0.618847847,0.348848224,0.60252738,0.99970746,0.859402537,0.440312505,0.019700604,0.966842949,0.495493501,0.368433982,0.819191694,0.454761744,0.854296565,0.364417523,-0.200900063,0.933786333,0.512052655,0.305536181,0.894918323,0.7518363,0.850413382,0.345043719,-0.240755096,0.847648978,0.510436118,0.292034268,0.897109389,0.779098213,0.841926396,0.341347545,-0.191895381,0.806673765,0.521595776,0.288794845,0.879654765,0.773762822,0.838288963,0.347852319,-0.186877578,0.772186995,0.525041282,0.292128652,0.884954333,0.746545613,0.569353104,0.436020553,-0.056721333,0.999999046,0.446690649,0.416645646,0.0561819,0.999997258,0.544320405,0.542776823,-0.253359079,0.988262951,0.188165963,0.482067555,-0.202971339,0.977840185,0.572404683,0.592667222,0.112968691,0.800865412,0.387614042,0.524204195,0.345787793,0.503287852,0.588328302,0.595178306,0.163941026,0.829515696,0.418561518,0.530520499,0.412638694,0.543231964,0.542967737,0.625804007,0.142415196,0.861568034,0.353531629,0.5708884,0.407934815,0.642954946,34.6649477,58.59538992,66.22848136,119.3656482,8.166076267,93.70261052,29.11722825,128.3375002,179.6062504,42.98719294,43.36581852
b_excessive_arch_up,0.735207975,0.31205374,0.397928178,0.999927104,0.756718099,0.313157409,0.429395795,0.99994719,0.764112353,0.315666199,0.42922321,0.999953151,0.770345569,0.31816867,0.428836077,0.999961019,0.737725556,0.307801753,0.459540963,0.999891639,0.732379258,0.306770474,0.459561884,0.999856174,0.727550685,0.305961639,0.459529161,0.999906957,0.770630419,0.333171427,0.503237784,0.999961674,0.728622258,0.316646904,0.647613525,0.999904752,0.737320423,0.326810509,0.415970653,0.999883235,0.718240619,0.319962502,0.458117068,0.999588549,0.782672286,0.38477844,0.356179982,0.999989748,0.602324903,0.346788317,0.642947793,0.999769926,0.839912891,0.328221977,0.028814198,0.966730475,0.54262352,0.303987324,0.734633982,0.510267794,0.844996095,0.242353857,-0.156248227,0.94132328,0.549050689,0.218186423,0.634802818,0.762694538,0.836167991,0.221535966,-0.207346454,0.869881511,0.542137563,0.197494343,0.604478896,0.786044896,0.831378281,0.2199561,-0.184362456,0.836782575,0.54881227,0.195699543,0.579320192,0.783022404,0.832824409,0.227537811,-0.15288192,0.801041842,0.550433099,0.202983409,0.614342391,0.760977447,0.568534553,0.433196962,-0.043370102,0.999999404,0.449156672,0.415015697,0.042705268,0.999998391,0.538569748,0.556586325,-0.354350209,0.990267038,0.185776979,0.482844234,-0.214496136,0.979676485,0.581747115,0.577876687,0.061519653,0.852344632,0.388856292,0.52451247,0.367032468,0.549079537,0.594678998,0.574777603,0.119533919,0.881944776,0.424998671,0.526658416,0.43128559,0.639836252,0.564413071,0.62343353,0.151058584,0.907355368,0.354332507,0.559827149,0.459299624,0.696019888,37.27692083,138.0433754,121.3535098,170.4836752,53.72586854,61.386702,29.68358803,140.2759227,171.8027978,44.64014489,28.54199076
b_excessive_arch_up,0.733226478,0.311532497,0.435738921,0.999947965,0.755086064,0.31099543,0.464382857,0.99996376,0.761844873,0.31320107,0.464219868,0.999967098,0.76748836,0.31536445,0.463847518,0.999972165,0.736872435,0.306331128,0.50053215,0.999925554,0.731776297,0.30555144,0.500555873,0.999899387,0.727107704,0.304972023,0.500487566,0.999934793,0.76761508,0.330524564,0.527300417,0.99997288,0.728361428,0.316393256,0.693693101,0.999936461,0.734188139,0.325467676,0.449088663,0.999906778,0.71736449,0.319829077,0.498198271,0.999706626,0.782414556,0.380965978,0.377402514,0.999984264,0.603555679,0.345850915,0.692046165,0.999740243,0.828161359,0.320239693,0.039240807,0.968795478,0.551721096,0.291591763,0.745387793,0.587341666,0.833140552,0.235052139,-0.161049277,0.956591666,0.556910098,0.208756953,0.608828187,0.830696821,0.823138714,0.215537518,-0.214194253,0.906581402,0.554287136,0.190026313,0.577521622,0.838701665,0.821126759,0.213484496,-0.184297726,0.881136656,0.560144663,0.189170808,0.548573136,0.837136626,0.822366297,0.220810428,-0.154775575,0.851743162,0.559766769,0.195738301,0.587528884,0.817881644,0.564475238,0.431831956,-0.046305895,0.999999404,0.447718441,0.413701236,0.045698486,0.999998629,0.526730537,0.555172145,-0.438260317,0.991848469,0.186838701,0.484674245,-0.169882059,0.983539939,0.586955011,0.577871025,-0.099389143,0.860039771,0.390107423,0.529328585,0.377628237,0.602964163,0.602782249,0.572633743,-0.050314773,0.892867982,0.421401441,0.531040549,0.440542847,0.665472269,0.574991763,0.62105155,-0.048741132,0.908357799,0.358041704,0.564844847,0.45776239,0.728237331,39.17801566,146.3533857,132.7246747,161.259661,64.73391783,54.91958337,30.81476143,141.0388048,170.7412887,41.83582525,31.21253291
b_excessive_arch_up,0.733060718,0.311256379,0.383615971,0.999958098,0.754306555,0.310401291,0.412549376,0.999970973,0.760901392,0.312571108,0.412393272,0.999973059,0.766593397,0.314705729,0.412036687,0.999977052,0.736678064,0.305790126,0.442580372,0.999940932,0.731677055,0.305004239,0.442577571,0.999919236,0.727059603,0.304441839,0.442510009,0.999948204,0.767722368,0.329648376,0.477634698,0.999977171,0.728851318,0.315988272,0.620998681,0.99995029,0.734111428,0.324904084,0.398528993,0.999917805,0.717539549,0.319306552,0.440340579,0.999762535,0.782725096,0.381130159,0.348866701,0.99997884,0.605177224,0.345838636,0.599174619,0.999751389,0.830375791,0.3201738,0.050428502,0.969260097,0.548282743,0.299665838,0.656074405,0.639575243,0.831379235,0.2376865,-0.121033706,0.960323393,0.556530654,0.21378307,0.527437985,0.862097204,0.822137713,0.219046101,-0.16441226,0.916189492,0.55256021,0.194693387,0.489165515,0.862785161,0.818916202,0.216865435,-0.144867748,0.892457247,0.559865236,0.193752974,0.469270498,0.861729681,0.819570839,0.223866031,-0.119170278,0.864813685,0.560890138,0.200503498,0.508245528,0.843934357,0.563599527,0.432372361,-0.038848519,0.999999344,0.449148387,0.413819313,0.038110204,0.999998569,0.53087002,0.558648646,-0.350392699,0.992269099,0.193370417,0.483647346,-0.181922212,0.98409313,0.588759422,0.580087483,0.036101468,0.867948353,0.394402772,0.531611502,0.320136905,0.631079853,0.60316956,0.574554563,0.090181895,0.90058589,0.426830173,0.54546243,0.38202545,0.682569206,0.588602304,0.62155658,0.108966351,0.913205922,0.362184376,0.567960918,0.402062029,0.747010767,38.62285303,142.6815721,123.5754239,163.1932446,57.56361917,55.4995303,31.92179276,138.6735234,170.2901815,51.77550704,42.31837937
b_excessive_arch_up,0.739549339,0.310829133,0.508321464,0.999967813,0.760912418,0.310692281,0.550670862,0.999977469,0.767409444,0.313055456,0.55051595,0.999978602,0.773179948,0.315382123,0.550194621,0.999981642,0.74361062,0.30582583,0.582577944,0.99995482,0.738315463,0.304962635,0.582579553,0.999937177,0.733405232,0.304321349,0.582542002,0.999960363,0.77330631,0.33150512,0.642415345,0.999981046,0.731136084,0.316147357,0.793844283,0.999962389,0.739524424,0.325832367,0.529240429,0.999925256,0.721872032,0.31859687,0.573374987,0.99980545,0.783398688,0.381902874,0.473409057,0.999979734,0.607127726,0.345265061,0.775756657,0.999755383,0.848771632,0.340627819,0.155357718,0.97108078,0.522277296,0.318932742,0.812767982,0.68253839,0.835730195,0.254488409,-0.002885233,0.962991536,0.549983323,0.228127792,0.666582048,0.888254225,0.82932651,0.234849423,-0.0506614,0.922788382,0.545717895,0.210127503,0.633385658,0.884858668,0.82331568,0.232557923,-0.017498413,0.900844038,0.556359291,0.209222078,0.616808116,0.88424027,0.823129714,0.240928918,0.005220196,0.874560237,0.558716774,0.215489551,0.649691343,0.866763532,0.564732015,0.433831781,-0.056001227,0.999999404,0.449439198,0.415173888,0.055433694,0.999998748,0.509514809,0.545962393,-0.506064892,0.992889404,0.192590818,0.482802212,-0.184335455,0.984260559,0.577727675,0.578242958,-0.191117242,0.883529007,0.397226959,0.531076729,0.358146191,0.657723248,0.602892637,0.574167311,-0.145638317,0.914486527,0.429349184,0.541015685,0.420967221,0.716269255,0.587294996,0.615187645,-0.156435892,0.925401926,0.365430385,0.570646524,0.422172904,0.769901276,39.4610066,113.6582703,90.27332939,178.6546588,35.59617939,56.2471299,31.62870764,145.4753682,176.0810145,59.98152552,42.06364543
b_excessive_arch_down,0.726292074,0.310674489,0.372719646,0.999966562,0.746593714,0.312358409,0.405129403,0.99997592,0.752637029,0.315098137,0.404973745,0.999976695,0.758667827,0.318131864,0.40456,0.999979019,0.732882023,0.307229072,0.436096311,0.999950826,0.729257762,0.306230426,0.436135232,0.999935567,0.725754976,0.305304557,0.436124176,0.999962628,0.766374648,0.33554396,0.493132979,0.999978185,0.726968646,0.31671831,0.64271003,0.999965012,0.726376832,0.324379385,0.397161007,0.9999125,0.712906599,0.317548782,0.440731317,0.99977833,0.775084078,0.391529977,0.430893362,0.999984026,0.612959683,0.343971699,0.620103061,0.999775708,0.875688016,0.415966511,0.096552849,0.955561996,0.483496785,0.36009863,0.672579408,0.647006094,0.844511211,0.333072603,-0.095251799,0.926434338,0.518971622,0.277511716,0.510312617,0.905927122,0.84272939,0.313990504,-0.138177201,0.844317555,0.510660648,0.2612378,0.469895869,0.90900898,0.833407462,0.31143865,-0.091458686,0.806191742,0.524909854,0.259137899,0.449856699,0.906917453,0.828764677,0.318252176,-0.082403071,0.779738963,0.532369912,0.264262587,0.49378702,0.886788249,0.565109849,0.437728822,-0.040618144,0.999999404,0.441834956,0.416861713,0.040071692,0.999998689,0.518441975,0.554267585,-0.314940959,0.99116075,0.186280027,0.483182251,-0.232046455,0.981406569,0.56987834,0.585819244,0.095297143,0.837472439,0.392781913,0.528934836,0.32307905,0.605525613,0.587987065,0.582468569,0.149654001,0.877555907,0.424022347,0.533451021,0.390146345,0.647363544,0.555004179,0.623507917,0.126723871,0.894431055,0.374220997,0.576475263,0.372001857,0.732851148,36.46255945,55.73582322,59.65363365,133.9684301,10.96903905,63.90435192,30.56233451,137.9916335,175.7331638,40.72859749,49.05011509
b_excessive_arch_down,0.732648551,0.313243657,0.370288223,0.999932051,0.755507827,0.315522134,0.403774858,0.999946177,0.761871517,0.318206131,0.403618574,0.999949932,0.767712653,0.321069092,0.403213501,0.999955654,0.738321006,0.310450435,0.43176043,0.99988997,0.733439922,0.309381545,0.431777894,0.999860227,0.728921473,0.30842644,0.431759626,0.99991852,0.768063962,0.338189304,0.493986279,0.999950171,0.727422714,0.31786564,0.623903573,0.999911606,0.732195258,0.326308191,0.392793417,0.99984163,0.714764416,0.318328857,0.433321416,0.999526024,0.77500701,0.393246621,0.419230431,0.999986589,0.618185639,0.345758051,0.607203364,0.999691308,0.873032749,0.426115334,0.140209943,0.961953223,0.482036501,0.368412048,0.703883111,0.565446079,0.844743431,0.347298056,0.005499541,0.932450235,0.512588918,0.28859362,0.655606389,0.869651198,0.842099547,0.328637898,-0.027526064,0.849277675,0.508942664,0.274473548,0.637107313,0.881108224,0.832363844,0.32656008,0.017470116,0.810039818,0.52387929,0.272259414,0.622714639,0.878066778,0.828615546,0.333526641,0.019564744,0.780913591,0.529455543,0.276599109,0.64399308,0.85480541,0.568329036,0.437935024,-0.035932951,0.999999285,0.44447878,0.416924566,0.035194967,0.999998391,0.531126976,0.553118646,-0.254917145,0.990306497,0.190467224,0.482149452,-0.241015986,0.97941941,0.56804806,0.591532528,0.194263875,0.825654984,0.393930644,0.527100325,0.368322432,0.588990808,0.586080134,0.590773761,0.253889859,0.847634077,0.424972922,0.531769812,0.443641067,0.614868402,0.53997004,0.626656532,0.2459784,0.880494237,0.366081923,0.574514806,0.446005017,0.716039598,34.6895448,51.71911924,59.60749838,128.217074,8.239553187,79.38145927,30.1446625,131.4552927,176.0963399,35.48046024,44.52785303
b_excessive_arch_down,0.74904567,0.317032933,0.363212883,0.999890149,0.76911819,0.319513708,0.381040365,0.999909759,0.77558434,0.322526515,0.380881369,0.999920368,0.781439066,0.325797528,0.380488306,0.999932349,0.75075984,0.313791603,0.410516798,0.99980551,0.745384455,0.312582642,0.410657287,0.999745071,0.740498722,0.311470836,0.410771787,0.999838531,0.783189416,0.341150343,0.458084881,0.999927104,0.734531462,0.318230003,0.597565234,0.999819815,0.749467611,0.329786181,0.375197083,0.999795556,0.726210892,0.320576578,0.430597842,0.999256551,0.777599216,0.393286407,0.37672767,0.99998939,0.636905491,0.346330941,0.62312746,0.999644935,0.859888315,0.437641412,0.110055812,0.96863991,0.524566948,0.364771366,0.866694927,0.441060483,0.843251526,0.362696767,0.0266783,0.941175282,0.51313597,0.299834907,0.963616848,0.715667665,0.83665514,0.344065934,0.005793518,0.864555061,0.510797143,0.289222062,0.966263711,0.74519074,0.826946616,0.340703994,0.046966683,0.828877985,0.521587253,0.286683708,0.942649901,0.740706682,0.822064281,0.349429876,0.04372181,0.797121048,0.524964809,0.290485382,0.951652229,0.71989882,0.571188152,0.437669873,-0.049266655,0.999999285,0.449573308,0.411885709,0.048735108,0.999998093,0.545517564,0.541721284,-0.230103076,0.987651706,0.195859343,0.480354697,-0.162229612,0.977399647,0.564022064,0.594546974,0.171184957,0.816427052,0.389061034,0.5236848,0.462264836,0.562872231,0.579676926,0.59659785,0.237127632,0.827825546,0.421835333,0.531882226,0.537588775,0.586973071,0.527032673,0.631806254,0.195150584,0.87534225,0.349290967,0.570227623,0.547014415,0.692115903,32.25320515,49.15869357,90.66168452,119.072511,7.580823129,103.2971546,29.5435988,116.768599,178.5982013,41.23812024,41.90255034
b_excessive_arch_up,0.741290271,0.312195212,0.352567703,0.99994123,0.76370877,0.313447416,0.383757174,0.999957263,0.770230055,0.316539407,0.383552909,0.999960542,0.775621295,0.319438189,0.383175164,0.999966979,0.745557666,0.307632297,0.412557453,0.999910951,0.740435064,0.306861997,0.412580162,0.999878526,0.735595405,0.30637005,0.412507892,0.999922872,0.772612214,0.335927278,0.462052643,0.999966443,0.734521866,0.318638951,0.599742591,0.999919832,0.740798891,0.327382863,0.372291952,0.999887288,0.723194957,0.320198327,0.412471652,0.999666274,0.784258783,0.381968707,0.321293473,0.999986947,0.60728991,0.346302181,0.596580327,0.999701977,0.831881881,0.329458296,-0.018959425,0.973052621,0.554697156,0.288644731,0.655700922,0.608606935,0.827059448,0.241916031,-0.242245406,0.958969414,0.553768575,0.210876629,0.502380252,0.828611612,0.814129412,0.222482935,-0.299945652,0.909457445,0.548817515,0.193150446,0.463009149,0.83608526,0.811095774,0.219385624,-0.274783909,0.883601844,0.555394053,0.191748887,0.434128076,0.834349692,0.81353116,0.226560771,-0.237796411,0.850705385,0.556052446,0.198075727,0.479728431,0.814681232,0.569003999,0.431722522,-0.042120878,0.999999404,0.448707491,0.414520085,0.041483473,0.999998271,0.543601811,0.555848241,-0.357435107,0.992256999,0.192395627,0.483123422,-0.199136689,0.978470445,0.586461306,0.579907835,0.025215969,0.891910672,0.39259401,0.529685318,0.34670046,0.623909295,0.599916399,0.57494849,0.079409123,0.907683969,0.421585709,0.535350919,0.414765358,0.691415191,0.578683555,0.626817465,0.103733726,0.936862528,0.360176712,0.564483285,0.447265655,0.759308159,36.84839471,134.6412123,138.314317,168.0546002,65.88141458,65.15697256,31.3442138,130.4587726,177.964457,47.50486869,36.43708738
b_excessive_arch_up,0.738795161,0.311645567,0.508109689,0.999967515,0.759989738,0.312653899,0.54440999,0.999976933,0.765556931,0.315583557,0.54427278,0.999977827,0.77056396,0.318508446,0.543922782,0.999981344,0.744693279,0.307270199,0.577316105,0.999952912,0.740002155,0.306481034,0.577317476,0.999933958,0.735518217,0.305949301,0.577311397,0.999958813,0.770889461,0.334762514,0.621873379,0.999980628,0.735186994,0.318593889,0.776636243,0.999958873,0.737359822,0.326242119,0.524523616,0.999925256,0.721823752,0.319755077,0.56981951,0.999810278,0.782812834,0.38316074,0.463151753,0.999985218,0.60811758,0.34532088,0.764543235,0.999764979,0.853013396,0.335179061,0.200564176,0.974992692,0.54301995,0.305523843,0.821889758,0.704178214,0.841343522,0.249878079,0.128897086,0.968888879,0.55501014,0.221725419,0.704387903,0.897425592,0.830605209,0.231007621,0.095706314,0.934122622,0.551804423,0.202193305,0.673645556,0.895464122,0.825008452,0.228314206,0.118959896,0.914582968,0.56041193,0.200850174,0.656249762,0.894400537,0.826229334,0.235736638,0.135579675,0.88886112,0.559866428,0.207694158,0.68728745,0.878233314,0.568347275,0.433146626,-0.058112219,0.999999523,0.450885236,0.413323343,0.057607543,0.999998808,0.509954214,0.552447379,-0.416181177,0.993566632,0.193846568,0.48211962,-0.172279641,0.983497262,0.577966332,0.578433037,-0.083595045,0.900141299,0.390983075,0.527863324,0.318743736,0.671590209,0.59740591,0.573857963,-0.037002664,0.923707426,0.424837798,0.540225267,0.376929045,0.742107332,0.569518507,0.621314168,-0.022431945,0.942276478,0.36529243,0.561870277,0.401917547,0.793223679,39.03695016,116.5622099,113.2964504,177.4638644,49.71330218,52.72679943,31.33779463,145.8459781,173.0042641,46.31611917,40.03593688
b_excessive_arch_up,0.738994181,0.312548906,0.516478479,0.999973953,0.759772122,0.314543337,0.563703001,0.999981344,0.765408397,0.317956567,0.563608587,0.999981701,0.770590842,0.321554989,0.563256025,0.999984682,0.744751573,0.308494627,0.589119792,0.999962449,0.740122676,0.307479829,0.589137197,0.999946475,0.735864341,0.30670169,0.589135051,0.999967217,0.771027148,0.33922419,0.685874879,0.999983549,0.734449983,0.318871081,0.799347699,0.999966621,0.73732388,0.327991277,0.545175135,0.999933243,0.72198534,0.320064098,0.581044912,0.999839187,0.777060986,0.387075216,0.523115337,0.999983072,0.60672617,0.344430506,0.768234909,0.999788046,0.861820936,0.361369908,0.271747649,0.970183015,0.512074709,0.320752233,0.809006751,0.721070588,0.844651878,0.273237497,0.232449681,0.960594654,0.55492878,0.239381954,0.684914708,0.910787284,0.836936712,0.253070027,0.20688501,0.918184459,0.554382503,0.22021839,0.648316264,0.908323944,0.829645216,0.251120538,0.229577497,0.895227194,0.56486088,0.220200449,0.640925288,0.906845152,0.828902125,0.258703381,0.23935248,0.869773805,0.565832496,0.227677837,0.673208058,0.890447438,0.565640032,0.436733872,-0.053892702,0.999999523,0.449882299,0.413527876,0.053238705,0.999998927,0.524099588,0.54336679,-0.471753031,0.993546963,0.18723844,0.482849538,-0.188032702,0.984108448,0.582507312,0.577798426,-0.196394756,0.895579219,0.387945712,0.528653026,0.319387972,0.657776952,0.59999156,0.575106859,-0.155495748,0.925792396,0.425328374,0.550436318,0.377610654,0.742916107,0.574789882,0.621129394,-0.14576678,0.942455173,0.357699305,0.564546406,0.379002243,0.788722515,36.80607709,95.84736371,76.27125974,165.1613312,32.30644319,62.22929854,31.11676383,140.7288957,162.6255121,52.54358926,42.01492435
b_excessive_arch_down,0.732676327,0.312402993,0.376360327,0.999977171,0.752650917,0.315663218,0.414968789,0.999982774,0.757703602,0.318710744,0.414866269,0.999982297,0.762697816,0.322086006,0.414477676,0.999984741,0.740326941,0.310173243,0.442767709,0.999966979,0.736594617,0.309189469,0.44278878,0.999954402,0.732925355,0.308297366,0.442808688,0.999974132,0.767385006,0.340020269,0.518856883,0.999982834,0.731776774,0.319299251,0.653373361,0.99997282,0.730852783,0.325723112,0.404999435,0.999937236,0.717539907,0.318341225,0.443938047,0.999856055,0.771306157,0.394426942,0.443273306,0.99998349,0.61254555,0.343574166,0.629566908,0.99982506,0.883234799,0.412916124,0.166774869,0.964727819,0.487736523,0.354225665,0.64539659,0.730600297,0.858772635,0.328740895,0.053787939,0.93822211,0.527458549,0.273528993,0.45220986,0.934145093,0.855513692,0.31085822,0.021626204,0.860442579,0.520179689,0.258447051,0.410824239,0.931899548,0.848187983,0.307894051,0.061861124,0.823310673,0.536088884,0.257359803,0.398349404,0.929828048,0.844749808,0.313826561,0.065840073,0.800013006,0.541996539,0.262427509,0.437904537,0.913857937,0.565158188,0.439803898,-0.035109121,0.999999464,0.445935875,0.415178597,0.034450255,0.999998927,0.532324016,0.555197418,-0.308649153,0.992865205,0.183946729,0.483652592,-0.224635407,0.983630717,0.580025494,0.584936082,0.064189628,0.857740581,0.38361457,0.525633037,0.325234681,0.611721516,0.59501785,0.581520855,0.114870854,0.887654483,0.418035954,0.530288517,0.395526171,0.663058341,0.564041495,0.626332283,0.105090223,0.90808475,0.360349894,0.570789099,0.376633465,0.746142089,33.76691601,64.4157789,58.91386487,136.6902639,13.22094293,65.87067342,29.97245602,135.2263606,175.8289202,42.51256492,42.77465523
